Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss
2015,KANSAS,20,Butler,"53,700","52,800",900,21731.6382,21367.4208,364.2174,0.016759777
2015,KANSAS,20,Chautauqua,"4,200","4,110",90,1699.6812,1663.25946,36.42174,0.021428571
2015,KANSAS,20,Cherokee,"58,600","58,300",300,23714.5996,23593.1938,121.4058,0.005119454
2015,KANSAS,20,Cowley,"88,100","86,100","2,000",35652.8366,34843.4646,809.372,0.022701476
2015,KANSAS,20,Greenwood,"8,600","8,070",530,3480.2996,3265.81602,214.48358,0.061627907
2015,KANSAS,20,Labette,"38,600","38,100",500,15620.8796,15418.5366,202.343,0.012953368
2015,KANSAS,20,Montgomery,"41,600","41,300",300,16834.9376,16713.5318,121.4058,0.007211538
2015,KANSAS,20,Neosho,"31,000","30,800",200,12545.266,12464.3288,80.9372,0.006451613
2015,KANSAS,20,Wilson,"43,100","42,700",400,17441.9666,17280.0922,161.8744,0.009280742
2015,KANSAS,20,Woodson,"16,000","16,000",0,6474.976,6474.976,0,0
2015,KANSAS,20,Clark,"77,300","73,020","4,280",31282.2278,29550.17172,1732.05608,0.055368693
2015,KANSAS,20,Finney,"173,300","164,300","9,000",70132.0838,66489.9098,3642.174,0.051933064
2015,KANSAS,20,Ford,"185,200","181,100","4,100",74947.8472,73288.6346,1659.2126,0.022138229
2015,KANSAS,20,Grant,"100,000","76,700","23,300",40468.6,31039.4162,9429.1838,0.233
2015,KANSAS,20,Gray,"143,800","141,300","2,500",58193.8468,57182.1318,1011.715,0.017385257
2015,KANSAS,20,Hamilton,"140,300","77,760","62,540",56777.4458,31468.38336,25309.06244,0.445759088
2015,KANSAS,20,Meade,"98,200","94,500","3,700",39740.1652,38242.827,1497.3382,0.037678208
2015,KANSAS,20,Morton,"94,200","68,600","25,600",38121.4212,27761.4596,10359.9616,0.271762208
2015,KANSAS,20,Seward,"69,900","63,300","6,600",28287.5514,25616.6238,2670.9276,0.094420601
2015,KANSAS,20,Stevens,"86,000","74,800","11,200",34802.996,30270.5128,4532.4832,0.130232558
2015,KANSAS,20,Gove,"113,700","101,640","12,060",46012.7982,41132.28504,4880.51316,0.106068602
2015,KANSAS,20,Greeley,"190,400","177,360","13,040",77052.2144,71775.10896,5277.10544,0.068487395
2015,KANSAS,20,Lane,"108,600","95,360","13,240",43948.8996,38590.85696,5358.04264,0.121915285
2015,KANSAS,20,Ness,"128,200","122,310","5,890",51880.7452,49497.14466,2383.60054,0.045943838
2015,KANSAS,20,Trego,"90,400","87,280","3,120",36583.6144,35320.99408,1262.62032,0.034513274
2015,KANSAS,20,Wallace,"105,500","100,200","5,300",42694.373,40549.5372,2144.8358,0.050236967
2015,KANSAS,20,Wichita,"159,800","149,000","10,800",64668.8228,60298.214,4370.6088,0.067584481
2015,KENTUCKY,21,Bourbon,"1,700",950,750,687.9662,384.4517,303.5145,0.441176471
2015,KENTUCKY,21,Clark,500,90,410,202.343,36.42174,165.92126,0.82
2015,KENTUCKY,21,Fayette,"1,100",260,840,445.1546,105.21836,339.93624,0.763636364
2015,KENTUCKY,21,Harrison,700,270,430,283.2802,109.26522,174.01498,0.614285714
2015,KENTUCKY,21,Lincoln,"2,200",260,"1,940",890.3092,105.21836,785.09084,0.881818182
2015,KENTUCKY,21,Mason,"2,000",370,"1,630",809.372,149.73382,659.63818,0.815
2015,KENTUCKY,21,Scott,"1,100",360,740,445.1546,145.68696,299.46764,0.672727273
2015,KENTUCKY,21,Shelby,"2,900","2,260",640,1173.5894,914.59036,258.99904,0.220689655
2015,KENTUCKY,21,Washington,"3,800","2,200","1,600",1537.8068,890.3092,647.4976,0.421052632
2015,KENTUCKY,21,Adair,"2,800",900,"1,900",1133.1208,364.2174,768.9034,0.678571429
2015,KENTUCKY,21,Barren,"5,600","1,610","3,990",2266.2416,651.54446,1614.69714,0.7125
2015,KENTUCKY,21,Breckinridge,"4,000","2,100","1,900",1618.744,849.8406,768.9034,0.475
2015,KENTUCKY,21,Grayson,"2,300","1,610",690,930.7778,651.54446,279.23334,0.3
2015,KENTUCKY,21,Green,"1,900",410,"1,490",768.9034,165.92126,602.98214,0.784210526
2015,KENTUCKY,21,Hardin,"5,500","3,200","2,300",2225.773,1294.9952,930.7778,0.418181818
2015,KENTUCKY,21,Larue,"4,200","2,750","1,450",1699.6812,1112.8865,586.7947,0.345238095
2015,KENTUCKY,21,Monroe,"3,400",560,"2,840",1375.9324,226.62416,1149.30824,0.835294118
2015,KENTUCKY,21,Warren,"19,000","15,000","4,000",7689.034,6070.29,1618.744,0.210526316
2015,KENTUCKY,21,Pulaski,"7,700","3,000","4,700",3116.0822,1214.058,1902.0242,0.61038961
2015,KENTUCKY,21,Wayne,"2,400","1,570",830,971.2464,635.35702,335.88938,0.345833333
2015,KENTUCKY,21,Caldwell,"16,500","15,100","1,400",6677.319,6110.7586,566.5604,0.084848485
2015,KENTUCKY,21,Christian,"71,200","62,800","8,400",28813.6432,25414.2808,3399.3624,0.117977528
2015,KENTUCKY,21,Daviess,"9,400","7,350","2,050",3804.0484,2974.4421,829.6063,0.218085106
2015,KENTUCKY,21,Logan,"59,300","53,100","6,200",23997.8798,21488.8266,2509.0532,0.10455312
2015,KENTUCKY,21,McLean,"11,000","9,700","1,300",4451.546,3925.4542,526.0918,0.118181818
2015,KENTUCKY,21,Simpson,"33,800","31,600","2,200",13678.3868,12788.0776,890.3092,0.065088757
2015,KENTUCKY,21,Todd,"39,800","35,700","4,100",16106.5028,14447.2902,1659.2126,0.103015075
2015,KENTUCKY,21,Union,"12,400","11,000","1,400",5018.1064,4451.546,566.5604,0.112903226
2015,KENTUCKY,21,Webster,"2,400","2,150",250,971.2464,870.0749,101.1715,0.104166667
2015,KENTUCKY,21,Gallatin,600,340,260,242.8116,137.59324,105.21836,0.433333333
2015,KENTUCKY,21,Oldham,600,350,250,242.8116,141.6401,101.1715,0.416666667
2015,KENTUCKY,21,Ballard,"16,500","14,200","2,300",6677.319,5746.5412,930.7778,0.139393939
2015,KENTUCKY,21,Calloway,"20,500","18,500","2,000",8296.063,7486.691,809.372,0.097560976
2015,KENTUCKY,21,Carlisle,"8,800","7,600","1,200",3561.2368,3075.6136,485.6232,0.136363636
2015,KENTUCKY,21,Fulton,"10,900","9,800","1,100",4411.0774,3965.9228,445.1546,0.100917431
2015,KENTUCKY,21,Graves,"34,600","30,200","4,400",14002.1356,12221.5172,1780.6184,0.12716763
2015,KENTUCKY,21,Hickman,"20,600","18,600","2,000",8336.5316,7527.1596,809.372,0.097087379
2015,KENTUCKY,21,Marshall,"6,800","5,500","1,300",2751.8648,2225.773,526.0918,0.191176471
2015,KENTUCKY,21,Trigg,"18,500","16,400","2,100",7486.691,6636.8504,849.8406,0.113513514
2015,MARYLAND,24,Dorchester,"31,900","26,500","5,400",12909.4834,10724.179,2185.3044,0.169278997
2015,MARYLAND,24,Somerset,"18,000","14,500","3,500",7284.348,5867.947,1416.401,0.194444444
2015,MARYLAND,24,Wicomico,"17,600","9,500","8,100",7122.4736,3844.517,3277.9566,0.460227273
2015,MARYLAND,24,Worcester,"16,000","12,000","4,000",6474.976,4856.232,1618.744,0.25
2015,MARYLAND,24,Frederick,"21,500","18,500","3,000",8700.749,7486.691,1214.058,0.139534884
2015,MARYLAND,24,Harford,"5,800","3,600","2,200",2347.1788,1456.8696,890.3092,0.379310345
2015,MARYLAND,24,Howard,"2,000","1,920",80,809.372,776.99712,32.37488,0.04
2015,MARYLAND,24,Washington,"5,300","4,900",400,2144.8358,1982.9614,161.8744,0.075471698
2015,MARYLAND,24,Caroline,"35,500","34,000","1,500",14366.353,13759.324,607.029,0.042253521
2015,MARYLAND,24,Kent,"35,000","26,000","9,000",14164.01,10521.836,3642.174,0.257142857
2015,MARYLAND,24,Talbot,"44,300","28,500","15,800",17927.5898,11533.551,6394.0388,0.356659142
2015,MICHIGAN,26,Gratiot,"18,000","17,500",500,7284.348,7082.005,202.343,0.027777778
2015,MICHIGAN,26,Isabella,"15,500","15,100",400,6272.633,6110.7586,161.8744,0.025806452
2015,MICHIGAN,26,Mecosta,"2,000","1,700",300,809.372,687.9662,121.4058,0.15
2015,MICHIGAN,26,Midland,"3,900","3,800",100,1578.2754,1537.8068,40.4686,0.025641026
2015,MICHIGAN,26,Montcalm,"15,100","15,000",100,6110.7586,6070.29,40.4686,0.006622517
2015,MICHIGAN,26,Osceola,"1,500","1,500",0,607.029,607.029,0,0
2015,MICHIGAN,26,Arenac,"6,500","6,100",400,2630.459,2468.5846,161.8744,0.061538462
2015,MICHIGAN,26,Bay,"12,500","12,300",200,5058.575,4977.6378,80.9372,0.016
2015,MICHIGAN,26,Huron,"65,900","57,200","8,700",26668.8074,23148.0392,3520.7682,0.132018209
2015,MICHIGAN,26,Saginaw,"17,000","15,100","1,900",6879.662,6110.7586,768.9034,0.111764706
2015,MICHIGAN,26,Sanilac,"38,000","35,800","2,200",15378.068,14487.7588,890.3092,0.057894737
2015,MICHIGAN,26,Tuscola,"31,100","30,500",600,12585.7346,12342.923,242.8116,0.019292605
2015,MICHIGAN,26,Alpena,"1,800","1,750",50,728.4348,708.2005,20.2343,0.027777778
2015,MICHIGAN,26,Ogemaw,"2,600","2,600",0,1052.1836,1052.1836,0,0
2015,MICHIGAN,26,Barry,"5,500","5,200",300,2225.773,2104.3672,121.4058,0.054545455
2015,MICHIGAN,26,Calhoun,"5,600","5,500",100,2266.2416,2225.773,40.4686,0.017857143
2015,MICHIGAN,26,Clinton,"23,100","22,700",400,9348.2466,9186.3722,161.8744,0.017316017
2015,MICHIGAN,26,Eaton,"14,300","13,800",500,5787.0098,5584.6668,202.343,0.034965035
2015,MICHIGAN,26,Hillsdale,"13,400","13,300",100,5422.7924,5382.3238,40.4686,0.007462687
2015,MICHIGAN,26,Ingham,"13,600","13,300",300,5503.7296,5382.3238,121.4058,0.022058824
2015,MICHIGAN,26,Ionia,"13,400","13,300",100,5422.7924,5382.3238,40.4686,0.007462687
2015,MICHIGAN,26,Jackson,"7,600","7,500",100,3075.6136,3035.145,40.4686,0.013157895
2015,MICHIGAN,26,Shiawassee,"23,500","23,000",500,9510.121,9307.778,202.343,0.021276596
2015,MICHIGAN,26,Genesee,"5,800","5,750",50,2347.1788,2326.9445,20.2343,0.00862069
2015,MICHIGAN,26,Lapeer,"8,100","8,000",100,3277.9566,3237.488,40.4686,0.012345679
2015,MICHIGAN,26,Lenawee,"32,000","24,300","7,700",12949.952,9833.8698,3116.0822,0.240625
2015,MICHIGAN,26,Livingston,"6,200","6,000",200,2509.0532,2428.116,80.9372,0.032258065
2015,MICHIGAN,26,Macomb,"1,600","1,450",150,647.4976,586.7947,60.7029,0.09375
2015,MICHIGAN,26,Monroe,"19,800","19,000",800,8012.7828,7689.034,323.7488,0.04040404
2015,MICHIGAN,26,St. Clair,"6,500","5,950",550,2630.459,2407.8817,222.5773,0.084615385
2015,MICHIGAN,26,Washtenaw,"13,200","12,900",300,5341.8552,5220.4494,121.4058,0.022727273
2015,MICHIGAN,26,Cass,"2,500","1,450","1,050",1011.715,586.7947,424.9203,0.42
2015,MICHIGAN,26,Kalamazoo,"3,000","2,950",50,1214.058,1193.8237,20.2343,0.016666667
2015,MICHIGAN,26,Kent,"6,600","6,150",450,2670.9276,2488.8189,182.1087,0.068181818
2015,MICHIGAN,26,Ottawa,"4,100","3,950",150,1659.2126,1598.5097,60.7029,0.036585366
2015,MICHIGAN,26,Mason,"4,000","3,550",450,1618.744,1436.6353,182.1087,0.1125
2015,MICHIGAN,26,Newaygo,"2,000","1,850",150,809.372,748.6691,60.7029,0.075
2015,MISSISSIPPI,28,Lowndes,"1,700","1,300",400,687.9662,526.0918,161.8744,0.235294118
2015,MISSISSIPPI,28,Monroe,"3,300","2,400",900,1335.4638,971.2464,364.2174,0.272727273
2015,MISSISSIPPI,28,Humphreys,"3,000","2,400",600,1214.058,971.2464,242.8116,0.2
2015,MISSISSIPPI,28,Issaquena,"3,500","3,100",400,1416.401,1254.5266,161.8744,0.114285714
2015,MISSISSIPPI,28,Le Flore,"2,700","2,200",500,1092.6522,890.3092,202.343,0.185185185
2015,MISSISSIPPI,28,Sharkey,"1,700","1,400",300,687.9662,566.5604,121.4058,0.176470588
2015,MISSISSIPPI,28,Sunflower,"3,200","2,500",700,1294.9952,1011.715,283.2802,0.21875
2015,MISSISSIPPI,28,Washington,"8,300","8,000",300,3358.8938,3237.488,121.4058,0.036144578
2015,MISSISSIPPI,28,Yazoo,"10,300","9,800",500,4168.2658,3965.9228,202.343,0.048543689
2015,MISSISSIPPI,28,DeSoto,"4,500","3,100","1,400",1821.087,1254.5266,566.5604,0.311111111
2015,MISSISSIPPI,28,Panola,"9,700","8,000","1,700",3925.4542,3237.488,687.9662,0.175257732
2015,MISSISSIPPI,28,Tate,"2,600","2,000",600,1052.1836,809.372,242.8116,0.230769231
2015,MISSISSIPPI,28,Itawamba,"1,400","1,100",300,566.5604,445.1546,121.4058,0.214285714
2015,MISSISSIPPI,28,Lee,"1,800","1,500",300,728.4348,607.029,121.4058,0.166666667
2015,MISSISSIPPI,28,Prentiss,"2,300","1,800",500,930.7778,728.4348,202.343,0.217391304
2015,MISSISSIPPI,28,Bolivar,"15,700","14,100","1,600",6353.5702,5706.0726,647.4976,0.101910828
2015,MISSISSIPPI,28,Coahoma,"16,500","14,800","1,700",6677.319,5989.3528,687.9662,0.103030303
2015,MISSOURI,29,Benton,"5,000","4,100",900,2023.43,1659.2126,364.2174,0.18
2015,MISSOURI,29,Boone,"7,800","6,000","1,800",3156.5508,2428.116,728.4348,0.230769231
2015,MISSOURI,29,Callaway,"9,500","6,300","3,200",3844.517,2549.5218,1294.9952,0.336842105
2015,MISSOURI,29,Cole,"2,200",900,"1,300",890.3092,364.2174,526.0918,0.590909091
2015,MISSOURI,29,Cooper,"17,500","11,200","6,300",7082.005,4532.4832,2549.5218,0.36
2015,MISSOURI,29,Moniteau,"6,100","2,650","3,450",2468.5846,1072.4179,1396.1667,0.56557377
2015,MISSOURI,29,Morgan,"2,500","2,300",200,1011.715,930.7778,80.9372,0.08
2015,MISSOURI,29,Osage,"2,000",600,"1,400",809.372,242.8116,566.5604,0.7
2015,MISSOURI,29,Pettis,"14,000","11,000","3,000",5665.604,4451.546,1214.058,0.214285714
2015,MISSOURI,29,Polk,"2,000",900,"1,100",809.372,364.2174,445.1546,0.55
2015,MISSOURI,29,Gasconade,"1,400",900,500,566.5604,364.2174,202.343,0.357142857
2015,MISSOURI,29,Lincoln,"7,400","5,900","1,500",2994.6764,2387.6474,607.029,0.202702703
2015,MISSOURI,29,Montgomery,"12,600","9,300","3,300",5099.0436,3763.5798,1335.4638,0.261904762
2015,MISSOURI,29,Perry,"16,900","13,600","3,300",6839.1934,5503.7296,1335.4638,0.195266272
2015,MISSOURI,29,St. Charles,"5,100","3,800","1,300",2063.8986,1537.8068,526.0918,0.254901961
2015,MISSOURI,29,St. Louis,700,600,100,283.2802,242.8116,40.4686,0.142857143
2015,MISSOURI,29,Warren,"1,700","1,100",600,687.9662,445.1546,242.8116,0.352941176
2015,MISSOURI,29,Livingston,"6,400","4,800","1,600",2589.9904,1942.4928,647.4976,0.25
2015,MISSOURI,29,Clark,"1,900",800,"1,100",768.9034,323.7488,445.1546,0.578947368
2015,MISSOURI,29,Lewis,"2,500","2,000",500,1011.715,809.372,202.343,0.2
2015,MISSOURI,29,Marion,"4,100","2,800","1,300",1659.2126,1133.1208,526.0918,0.317073171
2015,MISSOURI,29,Monroe,"6,000","2,400","3,600",2428.116,971.2464,1456.8696,0.6
2015,MISSOURI,29,Caldwell,"4,000","3,800",200,1618.744,1537.8068,80.9372,0.05
2015,MISSOURI,29,Clay,"1,200",900,300,485.6232,364.2174,121.4058,0.25
2015,MISSOURI,29,Daviess,"2,900","2,500",400,1173.5894,1011.715,161.8744,0.137931034
2015,MISSOURI,29,Platte,"1,000",900,100,404.686,364.2174,40.4686,0.1
2015,MISSOURI,29,Ray,"2,900","2,000",900,1173.5894,809.372,364.2174,0.310344828
2015,MISSOURI,29,Bollinger,"5,400","2,800","2,600",2185.3044,1133.1208,1052.1836,0.481481481
2015,MISSOURI,29,Wayne,700,510,190,283.2802,206.38986,76.89034,0.271428571
2015,MISSOURI,29,Butler,"5,100","4,100","1,000",2063.8986,1659.2126,404.686,0.196078431
2015,MISSOURI,29,Dunklin,"33,400","29,600","3,800",13516.5124,11978.7056,1537.8068,0.113772455
2015,MISSOURI,29,Mississippi,"53,600","48,300","5,300",21691.1696,19546.3338,2144.8358,0.098880597
2015,MISSOURI,29,New Madrid,"18,800","16,600","2,200",7608.0968,6717.7876,890.3092,0.117021277
2015,MISSOURI,29,Pemiscot,"31,300","28,600","2,700",12666.6718,11574.0196,1092.6522,0.086261981
2015,MISSOURI,29,Barry,"5,800","5,200",600,2347.1788,2104.3672,242.8116,0.103448276
2015,MISSOURI,29,Barton,"49,800","43,700","6,100",20153.3628,17684.7782,2468.5846,0.12248996
2015,MISSOURI,29,Dade,"25,700","22,900","2,800",10400.4302,9267.3094,1133.1208,0.108949416
2015,MISSOURI,29,Greene,"3,200","1,500","1,700",1294.9952,607.029,687.9662,0.53125
2015,MISSOURI,29,Jasper,"40,700","34,100","6,600",16470.7202,13799.7926,2670.9276,0.162162162
2015,MISSOURI,29,Lawrence,"11,800","9,600","2,200",4775.2948,3884.9856,890.3092,0.186440678
2015,MISSOURI,29,Newton,"8,200","6,500","1,700",3318.4252,2630.459,687.9662,0.207317073
2015,MISSOURI,29,Cass,"7,100","3,000","4,100",2873.2706,1214.058,1659.2126,0.577464789
2015,MISSOURI,29,Cedar,"3,600","3,500",100,1456.8696,1416.401,40.4686,0.027777778
2015,MISSOURI,29,Jackson,900,800,100,364.2174,323.7488,40.4686,0.111111111
2015,MISSOURI,29,Johnson,"8,900","8,200",700,3601.7054,3318.4252,283.2802,0.078651685
2015,MONTANA,30,Broadwater,"11,600","11,600",0,4694.3576,4694.3576,0,0
2015,MONTANA,30,Cascade,"114,500","108,000","6,500",46336.547,43706.088,2630.459,0.056768559
2015,MONTANA,30,Fergus,"134,900","133,750","1,150",54592.1414,54126.7525,465.3889,0.008524833
2015,MONTANA,30,Judith Basin,"55,200","53,100","2,100",22338.6672,21488.8266,849.8406,0.038043478
2015,MONTANA,30,Wheatland,"24,300","22,800","1,500",9833.8698,9226.8408,607.029,0.061728395
2015,MONTANA,30,Blaine,"69,500","62,500","7,000",28125.677,25292.875,2832.802,0.100719424
2015,MONTANA,30,Chouteau,"416,500","410,000","6,500",168551.719,165921.26,2630.459,0.015606242
2015,MONTANA,30,Glacier,"72,900","71,600","1,300",29501.6094,28975.5176,526.0918,0.017832647
2015,MONTANA,30,Hill,"316,300","280,100","36,200",128002.1818,113352.5486,14649.6332,0.114448309
2015,MONTANA,30,Liberty,"168,600","155,600","13,000",68230.0596,62969.1416,5260.918,0.077105575
2015,MONTANA,30,Phillips,"38,400","35,300","3,100",15539.9424,14285.4158,1254.5266,0.080729167
2015,MONTANA,30,Pondera,"96,200","95,200","1,000",38930.7932,38526.1072,404.686,0.01039501
2015,MONTANA,30,Teton,"108,000","107,500",500,43706.088,43503.745,202.343,0.00462963
2015,MONTANA,30,Toole,"89,100","87,100","2,000",36057.5226,35248.1506,809.372,0.022446689
2015,MONTANA,30,Daniels,"13,000","12,800",200,5260.918,5179.9808,80.9372,0.015384615
2015,MONTANA,30,McCone,"37,200","36,200","1,000",15054.3192,14649.6332,404.686,0.02688172
2015,MONTANA,30,Roosevelt,"29,200","28,100","1,100",11816.8312,11371.6766,445.1546,0.037671233
2015,MONTANA,30,Sheridan,"6,000","5,900",100,2428.116,2387.6474,40.4686,0.016666667
2015,MONTANA,30,Valley,"30,500","29,600",900,12342.923,11978.7056,364.2174,0.029508197
2015,MONTANA,30,Flathead,"6,100","4,100","2,000",2468.5846,1659.2126,809.372,0.327868852
2015,MONTANA,30,Lake,"2,000","1,300",700,809.372,526.0918,283.2802,0.35
2015,MONTANA,30,Big Horn,"86,400","83,410","2,990",34964.8704,33754.85926,1210.01114,0.034606481
2015,MONTANA,30,Carbon,"4,400","4,300",100,1780.6184,1740.1498,40.4686,0.022727273
2015,MONTANA,30,Park,"2,400","2,390",10,971.2464,967.19954,4.04686,0.004166667
2015,MONTANA,30,Stillwater,"26,000","25,100",900,10521.836,10157.6186,364.2174,0.034615385
2015,MONTANA,30,Sweet Grass,800,600,200,323.7488,242.8116,80.9372,0.25
2015,MONTANA,30,Treasure,"4,100","4,100",0,1659.2126,1659.2126,0,0
2015,MONTANA,30,Yellowstone,"68,700","65,900","2,800",27801.9282,26668.8074,1133.1208,0.040756914
2015,MONTANA,30,Carter,"22,200","18,200","4,000",8984.0292,7365.2852,1618.744,0.18018018
2015,MONTANA,30,Prairie,"14,100","13,900",200,5706.0726,5625.1354,80.9372,0.014184397
2015,MONTANA,30,Rosebud,"23,400","21,300","2,100",9469.6524,8619.8118,849.8406,0.08974359
2015,MONTANA,30,Gallatin,"22,400","22,200",200,9064.9664,8984.0292,80.9372,0.008928571
2015,NEBRASKA,31,Buffalo,"5,200","2,920","2,280",2104.3672,1181.68312,922.68408,0.438461538
2015,NEBRASKA,31,Custer,"8,500","3,190","5,310",3439.831,1290.94834,2148.88266,0.624705882
2015,NEBRASKA,31,Valley,"1,100",640,460,445.1546,258.99904,186.15556,0.418181818
2015,NEBRASKA,31,Colfax,"1,200","1,100",100,485.6232,445.1546,40.4686,0.083333333
2015,NEBRASKA,31,Douglas,700,700,0,283.2802,283.2802,0,0
2015,NEBRASKA,31,Hamilton,"1,400","1,300",100,566.5604,526.0918,40.4686,0.071428571
2015,NEBRASKA,31,Lancaster,"3,700","3,000",700,1497.3382,1214.058,283.2802,0.189189189
2015,NEBRASKA,31,Saunders,"2,300","2,080",220,930.7778,841.74688,89.03092,0.095652174
2015,NEBRASKA,31,Banner,"51,200","35,340","15,860",20719.9232,14301.60324,6418.31996,0.309765625
2015,NEBRASKA,31,Box Butte,"115,100","105,900","9,200",46579.3586,42856.2474,3723.1112,0.079930495
2015,NEBRASKA,31,Cheyenne,"183,800","169,600","14,200",74381.2868,68634.7456,5746.5412,0.077257889
2015,NEBRASKA,31,Dawes,"33,700","27,800","5,900",13637.9182,11250.2708,2387.6474,0.175074184
2015,NEBRASKA,31,Deuel,"74,200","67,150","7,050",30027.7012,27174.6649,2853.0363,0.095013477
2015,NEBRASKA,31,Garden,"46,100","40,350","5,750",18656.0246,16329.0801,2326.9445,0.12472885
2015,NEBRASKA,31,Kimball,"100,300","89,640","10,660",40590.0058,36276.05304,4313.95276,0.106281157
2015,NEBRASKA,31,Morrill,"30,100","24,370","5,730",12181.0486,9862.19782,2318.85078,0.190365449
2015,NEBRASKA,31,Scotts Bluff,"16,100","12,950","3,150",6515.4446,5240.6837,1274.7609,0.195652174
2015,NEBRASKA,31,Sheridan,"45,300","38,550","6,750",18332.2758,15600.6453,2731.6305,0.149006623
2015,NEBRASKA,31,Sioux,"5,400","4,350","1,050",2185.3044,1760.3841,424.9203,0.194444444
2015,NEBRASKA,31,Adams,"5,900","3,480","2,420",2387.6474,1408.30728,979.34012,0.410169492
2015,NEBRASKA,31,Franklin,"12,900","7,110","5,790",5220.4494,2877.31746,2343.13194,0.448837209
2015,NEBRASKA,31,Furnas,"66,200","49,740","16,460",26790.2132,20129.08164,6661.13156,0.248640483
2015,NEBRASKA,31,Gosper,"17,100","13,470","3,630",6920.1306,5451.12042,1469.01018,0.212280702
2015,NEBRASKA,31,Harlan,"30,100","21,560","8,540",12181.0486,8725.03016,3456.01844,0.28372093
2015,NEBRASKA,31,Kearney,"8,300","5,660","2,640",3358.8938,2290.52276,1068.37104,0.318072289
2015,NEBRASKA,31,Phelps,"4,400","3,320","1,080",1780.6184,1343.55752,437.06088,0.245454545
2015,NEBRASKA,31,Webster,"27,100","19,060","8,040",10966.9906,7713.31516,3253.67544,0.296678967
2015,NEBRASKA,31,Clay,"3,500","2,580",920,1416.401,1044.08988,372.31112,0.262857143
2015,NEBRASKA,31,Fillmore,"3,500","3,130",370,1416.401,1266.66718,149.73382,0.105714286
2015,NEBRASKA,31,Gage,"13,700","9,090","4,610",5544.1982,3678.59574,1865.60246,0.33649635
2015,NEBRASKA,31,Jefferson,"8,900","7,160","1,740",3601.7054,2897.55176,704.15364,0.195505618
2015,NEBRASKA,31,Johnson,"3,000","2,010",990,1214.058,813.41886,400.63914,0.33
2015,NEBRASKA,31,Nemaha,"1,700",990,710,687.9662,400.63914,287.32706,0.417647059
2015,NEBRASKA,31,Nuckolls,"26,800","23,270","3,530",10845.5848,9417.04322,1428.54158,0.131716418
2015,NEBRASKA,31,Otoe,"1,800","1,630",170,728.4348,659.63818,68.79662,0.094444444
2015,NEBRASKA,31,Pawnee,"4,600","2,650","1,950",1861.5556,1072.4179,789.1377,0.423913043
2015,NEBRASKA,31,Richardson,"1,900","1,450",450,768.9034,586.7947,182.1087,0.236842105
2015,NEBRASKA,31,Saline,"7,100","6,410",690,2873.2706,2594.03726,279.23334,0.097183099
2015,NEBRASKA,31,Thayer,"14,200","12,930","1,270",5746.5412,5232.58998,513.95122,0.08943662
2015,NEBRASKA,31,Chase,"48,800","38,200","10,600",19748.6768,15459.0052,4289.6716,0.217213115
2015,NEBRASKA,31,Dundy,"37,600","29,400","8,200",15216.1936,11897.7684,3318.4252,0.218085106
