Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,Aug-20,09-Mar,Sep-17,10-Jan,Oct-15,Oct-29,11-Dec,Nov-26,12-Oct,Dec-24,01-Jul,Jan-21,02-Apr,Feb-18,03-Apr,Mar-18,04-Jan,Apr-15,Apr-29,May-13,May-27,06-Oct,Jun-24,07-Aug,Jul-22,08-May,Aug-19,03-Mar,Mar-17,Mar-31,Apr-14,Apr-28,05-Dec,May-26,06-Sep,Jun-23,07-Jul,Jul-21,08-Apr,Aug-18
2016,ARKANSAS,5,Phillips,"17,100","14,900","2,200",6920.1306,6029.8214,890.3092,0.128654971,0.390974422,0.237972185,0.118564476,0.210630274,0.257291487,,0.349750292,0.35560773,0.586766796,0.599159132,0.096475005,,0.093054891,,,,,,,,,,,,,,,0.172707629,0.543925001,0.734665553,0.472579846,0.578010431,0.288217923,0.336301819,0.296498678,0.206308805,0.303002141,0.308661349,0.267896907,0.454280145
2016,ARKANSAS,5,St. Francis,"2,700","2,000",700,1092.6522,809.372,283.2802,0.259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ARKANSAS,5,Woodruff,"4,200","3,900",300,1699.6812,1578.2754,121.4058,0.071428571,0.359473365,0.36574425,0.403211899,0.198101949,0.271444284,,0.319383508,0.295324117,0.444385763,0.262825694,0.364465273,0.108116545,0.079815202,,,,,,,,,,,,,,,0.402404014,0.263981063,0.75103935,0.667935225,0.743350945,0.626117503,0.263616356,0.294364514,0.335104433,0.416466792,0.544209522,0.580005331,0.606558619
2016,ARKANSAS,5,Craighead County,"4,300","2,400","1,900",1740.1498,971.2464,768.9034,0.441860465,0.445989774,0.392354147,0.308680639,0.08088184,0.243131762,,0.371460427,0.368681543,0.459433964,0.194087221,0.315308386,0.397628862,0.059781059,,,,,,,,,,,,,,,0.020443738,0.229328129,0.67841446,0.3244573,0.650650709,0.471211332,0.321858914,0.333594545,0.410070868,0.520641297,0.515501216,0.375404371,0.607571449
2016,ARKANSAS,5,Jackson,"9,500","9,400",100,3844.517,3804.0484,40.4686,0.010526316,0.605965229,0.49910587,0.533507129,0.08906753,0.260827274,,0.368826719,0.200193114,0.433160691,0.254165783,0.359742151,0.18530066,0.054088908,,,,,,,,,,,,,,,0.061024766,0.122720978,0.721349993,0.383319791,0.70213445,0.555602315,0.267085639,0.239771152,0.393508796,0.380580531,0.362570666,0.430075446,0.46324854
2016,ARKANSAS,5,Poinsett,"7,200","2,600","4,600",2913.7392,1052.1836,1861.5556,0.638888889,0.567608884,0.472699219,0.134153144,0.239234356,0.24153097,,0.398377009,0.542661888,0.490459826,0.169018578,0.427826588,0.242627419,0.077247444,,,,,,,,,,,,,,,0.117014408,0.535403384,0.655773644,0.475416013,0.63401401,0.404365477,0.374244303,0.279052327,0.339711477,0.39162308,0.381188985,0.335922555,0.418968007
2016,ARKANSAS,5,Ashley County,"1,400",600,800,566.5604,242.8116,323.7488,0.571428571,0.321147694,0.2322568,0.251248072,0.210350956,0.219444584,0.057997289,0.262107282,0.313426318,0.347080773,0.224621428,0.08342633,0.053665657,0.38148948,,,,,,,,,,,,,,,0.383185496,0.183364991,0.381691935,0.150025472,0.314661262,0.24968713,0.322185518,0.203668831,0.533488862,0.506105659,0.459605541,0.440966807,0.476111792
2016,CALIFORNIA,6,Glenn County,"6,500","4,900","1,600",2630.459,1982.9614,647.4976,0.246153846,0.169837213,0.24554787,0.211198556,0.193123964,0.180781465,0.171987471,0.173905287,0.157066465,0.030121169,0.273862247,0.341087934,0.464595059,0.582281089,0.451679417,,,,,,,,,,,,,,0.723269482,0.694189098,0.415025743,0.697729725,0.498184183,0.324938378,0.259486885,0.232321473,0.212405835,0.206082625,0.229238671,0.219879321,0.226292609
2016,CALIFORNIA,6,Sacramento,"8,500","3,500","5,000",3439.831,1416.401,2023.43,0.588235294,0.342110437,0.269852896,0.320437735,0.317240522,0.226429512,0.2865646,0.287093543,0.103198665,0.298606927,0.310745001,0.316640739,0.158497016,0.446985487,0.607271716,,,,,,,,,,,,,,0.096170654,0.703419624,0.476134121,0.631046887,0.483522704,0.384416836,0.34996233,0.303322066,0.300903002,0.302662121,0.30294653,0.29661889,0.291794804
2016,CALIFORNIA,6,Solano,"12,000","11,000","1,000",4856.232,4451.546,404.686,0.083333333,0.161179157,0.137136605,0.194631259,0.31505306,0.159817771,0.173287162,0.175276075,0.083726141,0.169403271,0.124482723,-0.058556258,0.048721341,0.351683871,0.463028342,,,,,,,,,,,,,,0.095149564,0.76069858,0.20041809,0.484535856,0.430825117,0.258291696,0.284504863,0.238346669,0.227472996,0.216467603,0.210284452,0.21080042,0.213135115
2016,CALIFORNIA,6,Sutter,"5,500","5,000",500,2225.773,2023.43,202.343,0.090909091,0.298774865,0.060663126,0.196355925,,0.177083296,0.1627737,0.149925878,0.103044517,0.058997196,0.173219499,,,0.145915959,0.509890385,,,,,,,,,,,,,,0.137629628,0.73902983,0.263342521,0.668143877,0.43665553,,0.26393513,0.200869654,0.221477152,0.21286056,0.267247047,0.232750542,0.243807421
2016,CALIFORNIA,6,Kern,"25,500","16,500","9,000",10319.493,6677.319,3642.174,0.352941176,0.311459964,0.309202662,0.35851606,0.309816948,0.280445761,0.15603782,0.236728832,0.174309527,0.125197533,0.158762856,0.30225805,0.190110363,0.434954246,0.507711868,,,,,,,,,,,,,,0.594385501,0.571091889,0.330784369,0.387822756,0.282588961,0.310193151,0.226222756,0.2296006,0.227462294,0.232881842,0.24542157,0.251303141,0.263136795
2016,CALIFORNIA,6,Madera County,"19,000","2,000","17,000",7689.034,809.372,6879.662,0.894736842,0.388145001,0.346726231,0.30721917,0.224473887,0.15984,0.195527575,0.223461567,0.277809231,0.263506553,0.124881578,0.111829991,0.233841844,0.283530342,0.684308607,,,,,,,,,,,,,,0.584401689,0.592487292,0.635547387,0.554790136,0.206602482,0.248977253,0.156027456,0.279009886,0.237001119,0.233432722,0.378056073,0.406274923,0.384314602
2016,CALIFORNIA,6,San Joaquin County,"21,000","12,000","9,000",8498.406,4856.232,3642.174,0.428571429,0.408734595,0.334412789,0.275589818,0.215091323,0.148823612,0.201297986,0.208104237,0.083872984,0.250748329,0.265890813,0.25372135,0.15358948,0.610752697,0.695606629,,,,,,,,,,,,,,0.074326908,0.719198621,0.64314274,0.600942392,0.411290624,0.303168225,0.290139832,0.264968997,0.263334907,0.281162969,0.293046307,0.31008945,0.321919852
2016,CALIFORNIA,6,Stanislaus County,"9,000","1,600","7,400",3642.174,647.4976,2994.6764,0.822222222,0.391244177,0.342158951,0.303362331,0.253125014,0.193665857,0.09130425,0.213381222,0.092774132,0.345441711,0.375431479,0.35928124,0.105956899,0.595400271,0.690636867,,,,,,,,,,,,,,0.091336844,0.596710376,0.663896342,0.596043952,0.270013686,0.276046522,0.160780831,0.287130084,0.238939109,0.270869457,0.363567136,0.386093434,0.373830522
2016,CALIFORNIA,6,Tulare County,"105,000","22,300","82,700",42492.03,9024.4978,33467.5322,0.787619048,0.415519388,0.357599947,0.17916914,0.269838625,0.234784364,0.028621037,0.212799696,0.271896883,0.049935322,0.14966591,0.113370389,0.093663724,0.654619929,0.689048681,,,,,,,,,,,,,,0.736410538,0.712150123,0.325199826,0.423963522,0.080621006,0.257883841,0.204085786,0.232572536,0.308823514,0.396621723,0.440233623,0.449780432,0.199917364
2016,COLORADO,8,Adams,"146,500","133,000","13,500",59286.499,53823.238,5463.261,0.092150171,0.141491273,0.202539503,0.196764929,0.167018943,0.18797854,0.222232567,0.102322069,0.101288963,-0.004146394,0.043867919,0.031903952,0.015987772,-0.005185573,0.218575166,,,,,,,,,,,,,,0.268209904,0.056502882,0.338366322,0.200399771,0.614404206,0.551013427,0.57107987,0.540449793,0.197450903,0.242389899,0.2541706,0.289468574,0.097598541
2016,COLORADO,8,Arapahoe,"63,900","60,500","3,400",25859.4354,24483.503,1375.9324,0.053208138,0.203253031,0.217345663,0.204045255,0.154608804,0.196387596,0.213126441,0.061089779,0.054523569,0.026794011,0.075964084,0.038757986,0.099579016,0.011666436,0.206489587,,,,,,,,,,,,,,0.248833094,0.03752473,0.164047947,0.100313365,0.480966956,0.51487937,0.547336479,0.537479309,0.293220097,0.270261733,0.259788652,0.27394034,0.153325595
2016,COLORADO,8,Elbert,"33,000","32,400",600,13354.638,13111.8264,242.8116,0.018181818,0.256220243,0.228157424,0.207982907,0.19642168,0.224494801,0.243252746,0.175828828,0.144018943,0.176691129,0.175111711,0.059115058,0.203592376,0.02141425,0.189020498,,,,,,,,,,,,,,0.257188818,0.020300272,0.291051625,0.248124264,0.450902879,0.556179584,0.572477179,0.600896428,0.437309489,0.27193118,0.251369496,0.243793483,0.206465473
2016,COLORADO,8,Kiowa,"178,000","145,000","33,000",72034.108,58679.47,13354.638,0.185393258,0.196243534,0.184206285,0.183664097,0.196330441,0.251385402,0.288958691,0.230188416,0.143257607,0.317950494,0.278070764,0.08363737,0.048877641,0.251315461,0.303293773,,,,,,,,,,,,,,0.337766225,0.142325872,0.317250924,0.306790805,0.384277733,0.455043737,0.387727637,0.314885188,0.260068484,0.269640511,0.271878527,0.289739583,0.136405062
2016,COLORADO,8,Kit Carson,"296,000","285,000","11,000",119787.056,115335.51,4451.546,0.037162162,0.268020373,0.241365444,0.190884613,0.227292567,0.303708703,0.125048012,0.282917581,0.366150976,0.324662391,0.231521513,0.138227325,0.094749137,0.119097114,0.386134802,,,,,,,,,,,,,,0.332481095,0.208742307,0.444161975,0.330920649,0.577358515,0.674150549,0.606324442,0.479309899,0.369030088,0.257745603,0.281277306,0.299751578,0.076170597
2016,COLORADO,8,Lincoln,"153,000","145,400","7,600",61916.958,58841.3444,3075.6136,0.049673203,0.230958743,0.203136058,0.192039846,0.201246474,0.237066063,0.233033351,0.199399477,0.134677563,0.145676395,0.151207132,0.046737837,0.103982748,0.090776973,0.195709363,,,,,,,,,,,,,,0.244893084,0.02684656,0.313706846,0.194647724,0.504954424,0.571906337,0.549706834,0.576076699,0.412638487,0.255820399,0.256736289,0.257854163,0.112960746
2016,COLORADO,8,Phillips County,"105,000","101,800","3,200",42492.03,41197.0348,1294.9952,0.03047619,0.285462481,0.248343598,0.193172738,0.248836801,0.223817901,,0.107617715,0.105682898,0.185268441,0.044826789,0.145900285,0.039913746,0.150895894,0.41388332,,,,,,,,,,,,,,0.391448572,0.387881945,0.443227143,0.391784745,0.48127519,0.681262703,0.610757017,0.519431107,0.420797752,0.28097882,0.310230882,0.344504077,
2016,COLORADO,8,Washington,"304,000","287,500","16,500",123024.544,116347.225,6677.319,0.054276316,0.24000491,0.212208371,0.140928496,0.203909793,0.212634454,0.244679077,0.108513992,0.05170792,0.097148647,0.064234052,0.067036069,0.145645566,0.103465911,0.25514405,,,,,,,,,,,,,,0.248354593,0.202735214,0.363879666,0.223707476,0.51093698,0.643525183,0.617111983,0.631833127,0.448462055,0.266083938,0.292976782,0.308849459,0.099776274
2016,COLORADO,8,Logan,"126,000","114,000","12,000",50990.436,46134.204,4856.232,0.095238095,0.255611722,0.230875696,0.084294178,0.216629432,0.215673475,0.268110154,0.253593806,0.046941317,0.077959393,0.018983427,0.027510346,0.070413359,0.063327626,0.265405594,,,,,,,,,,,,,,0.286046076,0.294729999,0.352347211,0.333790791,0.361679648,0.605984913,0.564674534,0.504071472,0.402931014,0.264439709,0.287684704,0.28664623,
2016,COLORADO,8,Sedgwick,"74,200","67,000","7,200",30027.7012,27113.962,2913.7392,0.09703504,0.273252902,0.245940241,0.205394792,0.25059161,0.321928046,,0.104872622,0.063206269,0.134870394,0.051122991,0.151594558,0.055878576,0.110102425,0.381555207,,,,,,,,,,,,,,0.388080935,0.311799514,0.45536122,0.37098387,0.221872267,0.620340037,0.571359938,0.509331515,0.39845048,0.272767966,0.322037806,0.352148283,
2016,COLORADO,8,Weld,"128,000","122,000","6,000",51799.808,49371.692,2428.116,0.046875,0.184321461,0.278106943,0.238638346,0.144873112,0.206011348,0.250810992,0.20669373,0.094885122,0.00912241,0.016875519,0.013049589,0.01501523,0.001921591,0.239375435,,,,,,,,,,,,,,0.269199192,0.117495499,0.291692918,0.132027818,0.541430211,0.56224926,0.612745766,0.54071343,0.244422129,0.271925927,0.261541075,0.264184701,0.040870492
2016,COLORADO,8,Las Animas,"3,500","2,600",900,1416.401,1052.1836,364.2174,0.257142857,0.280015237,0.270744807,0.252850644,0.259316224,0.276312307,0.27237888,0.137011013,0.218582965,0.087384318,0.219737255,0.197625696,0.12678594,0.204230694,0.139662623,,,,,,,,,,,,,,0.231192774,0.104216845,0.258092323,0.193457812,0.256259502,0.376779381,0.414079396,0.38519846,0.315938597,0.263716806,0.232699083,0.229717672,0.09794634
2016,COLORADO,8,Prowers,"134,500","126,500","8,000",54430.267,51192.779,3237.488,0.059479554,0.22105555,0.20456788,0.191190388,0.163525729,0.187315645,0.33945381,0.120737626,0.130567967,0.235031076,0.283962985,0.079868932,0.069044642,0.293244726,0.351038328,,,,,,,,,,,,,,0.416339149,0.135756803,0.376413736,0.431417841,0.469078522,0.530438797,0.371868054,0.284993009,0.234928624,0.268992396,0.283225414,0.344295802,0.116694954
2016,GEORGIA,13,Bleckley,"6,200","1,900","4,300",2509.0532,768.9034,1740.1498,0.693548387,0.535415516,0.212132181,0.092559414,0.221126829,0.109187452,0.078684836,,0.306895897,0.256778148,0.034273919,0.466818544,0.497179595,0.362664355,0.560846825,,,,,,,,,,,,,,,0.156001007,0.735207486,0.718019322,0.542457585,,0.057610776,0.282322015,,0.201385248,0.333091615,0.118771243,0.448423765
2016,GEORGIA,13,Laurens,"5,600","4,200","1,400",2266.2416,1699.6812,566.5604,0.25,0.359627075,0.107613533,0.10341446,0.236400056,0.190346952,0.152321357,,0.387405283,0.447723374,0.042651693,0.540936391,0.52929811,0.417641848,0.547652078,,,,,,,,,,,,,,0.221580702,0.211162989,0.502589328,0.446104468,0.450183094,0.335821801,0.090967574,0.572311779,0.247159465,0.521303341,0.475217624,0.051903236,0.444829892
2016,GEORGIA,13,Monroe,"1,900","1,100",800,768.9034,445.1546,323.7488,0.421052632,0.470972141,0.696314724,0.189369949,0.159249419,0.562141982,0.050431999,0.296860999,0.41059122,0.375803349,0.428045126,0.428949625,0.45327198,0.480193073,0.558405369,,,,,,,,,,,,,,0.475922642,0.658709963,0.766109079,0.742727103,0.544129185,,0.392439305,0.380628048,0.332511467,0.420722414,0.352296775,0.644877667,0.256289603
2016,GEORGIA,13,Morgan County,"2,300","2,200",100,930.7778,890.3092,40.4686,0.043478261,0.175684538,0.492840811,0.181990574,0.240448126,0.31689326,0.129753563,0.381538981,0.399378475,0.357363874,0.43748204,0.445163121,0.446036411,0.447172404,0.488327743,,,,,,,,,,,,,,0.476419805,0.605511417,0.710519818,0.700664764,0.513824529,,0.148950002,0.400425635,0.340436917,0.444478519,0.445999306,0.546469715,0.152202933
2016,GEORGIA,13,Peach County,"3,300","3,100",200,1335.4638,1254.5266,80.9372,0.060606061,0.405492174,0.487209108,0.205413145,0.074820611,0.361941724,0.045764639,0.294608308,0.277082757,0.295324089,0.375438968,0.459344317,0.489515357,0.48674158,0.599167379,,,,,,,,,,,,,,0.530829928,0.581419876,0.713878848,0.687295931,0.412437266,,0.269440522,0.291660935,0.289486783,0.358655372,0.346795958,0.325451225,0.349569247
2016,GEORGIA,13,Burke,"2,000","1,450",550,809.372,586.7947,222.5773,0.275,0.090528334,0.19452148,0.400179501,0.152553647,0.453478336,0.047311732,,0.432044494,0.106967198,,0.43236986,0.46436919,0.395198111,0.338798956,,,,,,,,,,,,,,0.348671301,0.160908335,0.39714499,0.70624317,0.600041546,0.462183294,0.229396505,0.41961591,0.41929549,0.485268133,0.270901934,,0.509811985
2016,GEORGIA,13,Emanuel,"2,400",900,"1,500",971.2464,364.2174,607.029,0.625,0.077765722,0.095967026,0.167940159,0.210978058,0.483528732,0.039730135,,0.208595519,0.050316539,0.133177933,0.443176471,0.461625644,0.457257292,0.230463471,,,,,,,,,,,,,,0.219130009,0.06917259,0.372576671,0.607617862,0.512405582,0.347920096,0.02164441,0.296107564,0.249418064,0.404232483,0.380877673,0.038947575,0.528811578
2016,GEORGIA,13,Jefferson,"5,900","4,300","1,600",2387.6474,1740.1498,647.4976,0.271186441,0.094112844,0.089805145,0.259207185,0.127996942,0.362850619,0.051936593,,0.282217221,0.294478218,,0.508620353,0.508341423,0.504210441,0.607557264,,,,,,,,,,,,,,0.417187187,0.345554462,0.578045038,0.693330272,0.511083048,0.294368348,0.170133301,0.336739245,0.381257853,0.510522393,0.514372711,,0.383867225
2016,GEORGIA,13,Screven,"2,000","1,100",900,809.372,445.1546,364.2174,0.45,0.069055681,,,,0.395988993,,,0.359555998,0.028692065,,,,0.066425046,0.245559325,,,,,,,,,,,,,,0.367894929,,0.233680081,,,0.235606355,,0.395863607,0.259697132,0.195893834,0.197590716,,
2016,GEORGIA,13,Elbert,"1,200","1,000",200,485.6232,404.686,80.9372,0.166666667,0.346417482,0.333934849,0.25672552,0.179130189,0.184278643,0.091067111,,0.382635498,0.377567808,,0.499272285,0.505548929,0.456869779,0.498399141,,,,,,,,,,,,,,,0.662889719,0.752159268,0.749945893,0.553518595,,0.287266765,0.308699435,,0.226225915,0.303901988,0.300112283,0.035300428
2016,GEORGIA,13,Hart,"2,800","2,200",600,1133.1208,890.3092,242.8116,0.214285714,0.505988003,0.277606129,0.18810507,0.283461375,0.226725691,0.207149397,,0.38429791,0.348192008,,0.414882276,0.419451182,0.384549606,0.439764996,,,,,,,,,,,,,,,0.63520303,0.723741875,0.710291339,0.507586263,,0.225473281,0.31775874,,0.292363016,0.242445365,0.356662737,0.03205413
2016,GEORGIA,13,Madison,"1,700","1,150",550,687.9662,465.3889,222.5773,0.323529412,0.45360878,0.406809702,0.259130223,0.176253586,0.18410629,0.217897043,,0.411618611,0.401808478,,0.488908824,0.485183964,0.438091641,0.369536608,,,,,,,,,,,,,,,0.655205917,0.719928344,0.713605704,0.450061368,,0.240976271,0.340270217,,0.337760294,0.28897121,0.377387186,0.024991559
2016,GEORGIA,13,Tift,"1,700",400,"1,300",687.9662,161.8744,526.0918,0.764705882,0.712551084,0.165995181,0.213142772,0.387087337,0.11672728,,,0.317644939,0.286588864,0.11300566,0.567594754,0.583935094,0.460876926,0.656393102,,,,,,,,,,,,,,,0.031656578,0.311428758,0.633078115,0.441708359,,0.109189217,0.315441959,,0.306166235,0.452067603,0.104307661,0.495367658
2016,GEORGIA,13,Early,"3,800","3,000",800,1537.8068,1214.058,323.7488,0.210526316,0.073288988,0.809815233,0.345680752,0.356321817,0.445830698,0.04814145,0.160079519,0.351873768,0.264470798,0.330061144,0.600349398,0.56783536,0.374846712,0.167406704,,,,,,,,,,,,,,0.454625943,0.11959926,0.4127703,0.31034813,0.498135573,,0.501210693,0.466830144,0.593060098,0.493073536,0.455472518,0.493512451,0.476782408
2016,GEORGIA,13,Randolph,"5,500","5,500",0,2225.773,2225.773,0,0,0.080840629,0.644433218,0.158715487,0.241953881,0.50743639,,0.127705554,0.359873869,0.349692202,0.455388497,0.418893635,0.426552866,0.478034043,0.253422614,,,,,,,,,,,,,,0.53788454,0.173259934,0.626572197,0.482339974,0.560333509,,0.331213137,0.303207862,0.414572442,0.475894359,0.380538106,0.46055293,0.608334004
2016,GEORGIA,13,Coweta,"1,000",800,200,404.686,323.7488,80.9372,0.2,,0.499905657,,,0.506487809,,0.282585066,0.075382112,0.409148349,0.440195792,,,0.442805891,,,,,,,,,,,,,,,0.208116296,0.160626311,0.67323527,0.579159502,,,0.32613347,0.342134964,0.351000009,0.397015727,0.367432441,0.537882582,
2016,IDAHO,16,Bannock,"19,800","19,300",500,8012.7828,7810.4398,202.343,0.025252525,0.264814589,0.226571712,0.212004937,0.278594666,0.362852624,0.237740467,0.426010666,0.027988885,0.030427272,0.01967526,0.016920304,0.016675705,-0.009017972,0.024321746,,,,,,,,,,,,,,0.249614752,0.341090715,0.377880793,0.49668615,0.060857322,0.584013011,0.621515921,0.597669569,0.576277351,0.209572116,0.288250737,0.243950692,0.227873564
2016,IDAHO,16,Bingham County,"86,200","80,500","5,700",34883.9332,32577.223,2306.7102,0.06612529,0.45890626,0.335676441,0.26016929,0.316763415,0.374382838,0.435908727,0.429589814,0.048176232,0.032453863,0.020613507,0.028587913,-0.00435934,-0.010458781,0.358429027,,,,,,,,,,,,,,0.354030745,0.372213858,0.425309028,0.463123722,0.23220925,0.727905026,0.727252841,0.718369093,0.760569617,0.093587607,0.317871751,0.244994408,0.222020421
2016,IDAHO,16,Bonneville County,"18,700","17,800",900,7567.6282,7203.4108,364.2174,0.048128342,0.250807722,0.233340686,0.202215202,0.250552865,0.374293867,0.20173281,0.193274413,0.022897718,0.027478019,0.016962039,0.030681649,0.016371137,-0.003728646,0.08168886,,,,,,,,,,,,,,0.123236742,0.265815115,0.306344655,0.408110537,0.244055825,0.536116258,0.613084148,0.627904946,0.568478407,0.347526605,0.300025809,0.245191802,0.223195569
2016,IDAHO,16,Caribou,"23,000","21,200","1,800",9307.778,8579.3432,728.4348,0.07826087,0.30273237,0.23128644,0.228170982,0.255047391,0.353920874,0.051142485,0.288523861,0.052444457,0.030225453,0.016207589,0.021075686,0.017307064,-0.011005461,-0.003689269,,,,,,,,,,,,,,0.0257298,0.187271495,0.172204693,0.370728956,0.07825234,0.445101973,0.668189699,0.71250463,0.662054407,0.470840613,0.397990594,0.307301143,0.256394693
2016,IDAHO,16,Oneida County,"29,500","26,800","2,700",11938.237,10845.5848,1092.6522,0.091525424,0.196236596,0.211832566,0.239354665,0.33555184,0.334648271,0.226195828,0.450854767,0.022917308,0.041686743,0.013480256,,0.005348566,,-0.035640174,,,,,,,,,,,,,,0.033543912,0.291573013,0.331071387,0.431682657,0.017948958,0.400750398,0.620406022,0.608305624,0.501699294,0.176022028,0.284668691,0.251393602,0.226717621
2016,IDAHO,16,Power,"72,000","67,500","4,500",29137.392,27316.305,1821.087,0.0625,0.323966173,0.262290073,0.218053547,0.325774104,0.160546172,0.311060639,0.474424549,0.023893882,0.028633977,0.02529147,-0.008273679,0.013882827,-0.007931616,0.113956805,,,,,,,,,,,,,,0.354718801,0.399131965,0.426146463,0.559004201,0.0377452,0.59181137,0.691660897,0.610033884,0.591495629,0.059561055,0.280853791,0.240226251,0.222786438
2016,IDAHO,16,Benewah,"27,000","25,000","2,000",10926.522,10117.15,809.372,0.074074074,0.146801887,0.13462769,0.15021311,0.061131013,0.138695395,0.048762987,0.153417679,,0.118436774,0.003994379,,,0.05638584,0.116897319,,,,,,,,,,,,,,0.056438032,0.036925636,0.440633481,0.575039623,0.677735227,0.413704421,0.765442263,0.734732691,0.660164552,0.435234114,0.155292275,0.14833489,0.238809449
2016,IDAHO,16,Boundary,"9,900","9,400",500,4006.3914,3804.0484,202.343,0.050505051,0.053098413,0.199220685,0.258715188,0.161169984,0.172433272,0.080208149,0.208816807,0.060998705,0.051132578,0.040139791,,,0.038091731,0.172951631,,,,,,,,,,,,,,0.079538279,0.228275584,0.324103943,0.457442097,0.602611585,0.450727376,0.738711142,0.732944725,0.673033649,0.512497661,0.336804823,0.269509947,0.310510077
2016,IDAHO,16,Idaho,"63,100","60,100","3,000",25535.6866,24321.6286,1214.058,0.047543582,0.049773745,0.12562808,0.159154958,0.045998201,0.204559991,0.050405215,0.100527151,0.380331379,0.020988669,0.035787669,0.089002733,0.065115894,0.175690694,0.098072253,,,,,,,,,,,,,,0.173938039,0.032128089,0.604773258,0.568236732,0.569375686,0.743802891,0.647300552,0.760903336,0.708656136,0.436880676,0.264632359,0.230889752,0.248183097
2016,IDAHO,16,Latah,"69,000","64,000","5,000",27923.334,25899.904,2023.43,0.072463768,0.21632865,0.172948416,0.114666624,0.104280436,0.192115174,0.049258722,0.174183034,,0.054888694,0.020900381,,,0.112703971,0.212520831,,,,,,,,,,,,,,0.133887408,0.040315217,0.439439873,0.59416085,0.71246419,0.608216872,0.781452706,0.746747829,0.664407549,0.409826651,0.275877438,0.232937025,0.233035656
2016,IDAHO,16,Lewis,"70,000","65,000","5,000",28328.02,26304.59,2023.43,0.071428571,0.11149189,0.144633817,0.141249879,0.089838195,0.198343672,0.054247411,0.085243378,,0.025609999,0.036921632,,,0.136098471,0.144790978,,,,,,,,,,,,,,0.112572712,0.038510598,0.424800718,0.38103284,0.628756392,0.533988952,0.514652982,0.772340824,0.741493122,0.564269129,0.318176625,0.24152585,0.260572424
2016,IDAHO,16,Nez Perce,"80,600","74,600","6,000",32617.6916,30189.5756,2428.116,0.074441687,0.189966197,0.183441333,0.105119663,0.112684232,0.191243018,0.078424231,0.139528046,,0.066121244,0.041461378,,,0.154373341,0.31828897,,,,,,,,,,,,,,0.166645845,0.053438228,0.545527546,0.667851384,0.754194544,0.702689523,0.780395107,0.692209099,0.551499523,0.322312154,0.24149502,0.214390402,0.21780447
2016,IDAHO,16,Jerome,"7,100","7,000",100,2873.2706,2832.802,40.4686,0.014084507,0.583261449,0.236460485,0.293734745,0.264593696,0.102777435,0.069356686,0.271501994,0.022039691,0.066353859,0.024385484,0.037272318,0.023538334,0.017601608,0.135652221,,,,,,,,,,,,,,0.073463,0.107946724,0.601220088,0.748788044,0.660000506,0.406810251,0.781929447,0.382872879,0.70573617,0.394632798,0.276500574,0.254201052,0.268649813
2016,IDAHO,16,Lincoln,"4,400","4,300",100,1780.6184,1740.1498,40.4686,0.022727273,0.697694023,0.332613197,0.310406079,0.151365029,0.168176414,,0.289256587,0.017518063,0.092345485,0.014049633,0.015680429,-0.01263379,-0.007644359,0.117424264,,,,,,,,,,,,,,0.354467342,0.122210767,0.486587062,0.565674824,0.616123995,0.54543906,0.780284502,0.266461569,0.743083222,0.43236481,0.273068501,0.238364669,0.228820079
2016,IDAHO,16,Twin Falls,"18,900","17,900","1,000",7648.5654,7243.8794,404.686,0.052910053,0.490956664,0.497431206,0.180720633,0.252504434,0.121135437,0.050074185,0.277948128,0.023431904,0.027696856,,0.070589337,0.068522202,0.149770749,0.204712391,,,,,,,,,,,,,,0.047750262,0.185960002,0.632069556,0.743013898,0.633208067,0.501352947,0.766039894,0.498820426,0.650541846,0.3645208,0.275979361,0.251008824,0.266487536
2016,IDAHO,16,Ada,"4,100","3,800",300,1659.2126,1537.8068,121.4058,0.073170732,0.462934765,0.472648111,0.127588203,0.316737744,0.2427902,0.048881089,0.243031795,0.083798462,0.144902046,0.043983557,0.111396542,0.19841557,0.137021493,0.266448002,,,,,,,,,,,,,,0.143340547,0.381984633,0.5636579,0.654880305,0.311241644,0.688213414,0.62921525,0.614438762,0.456205725,0.291313986,0.252589068,0.250375415,0.234345193
2016,IDAHO,16,Canyon,"20,100","19,800",300,8134.1886,8012.7828,121.4058,0.014925373,0.395686667,0.306159429,0.103733125,0.207148586,0.155724941,0.048587168,0.240632988,0.083253735,0.080635883,0.046289656,0.121482706,0.115206258,0.097000354,0.273823531,,,,,,,,,,,,,,0.121043861,0.246674913,0.586477368,0.668564815,0.295789753,0.695016755,0.636460738,0.599682956,0.424414264,0.278035836,0.251343178,0.248538178,0.228128913
