Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE)
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WELLS,179,WHEAT,"6,000","5,900",86.4
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WHITLEY,183,WHEAT,"7,400","7,250",79
2014,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LA PORTE,91,WHEAT,"7,900","6,900",73
2014,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,PORTER,127,WHEAT,"2,300","1,610",65.8
2014,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,WHITE,181,WHEAT,"2,600","2,200",75.5
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,WHEAT,"5,600","2,400",58.8
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,WHEAT,"7,600","5,410",70.2
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,WHEAT,"1,100",770,53.2
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,WHEAT,500,200,49.5
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,WHEAT,"5,700","1,700",56.6
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,CLARK,19,WHEAT,"5,500","4,920",68.9
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,WHEAT,"2,600","1,880",64.4
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,JENNINGS,79,WHEAT,"2,100","1,950",75.9
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,RIPLEY,137,WHEAT,"3,800","3,100",63.2
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DAVIESS,27,WHEAT,"5,100","4,460",57.2
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DUBOIS,37,WHEAT,"7,700","5,300",60.2
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GIBSON,51,WHEAT,"24,400","22,300",71.4
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GREENE,55,WHEAT,"2,600","1,090",58.5
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,KNOX,83,WHEAT,"15,400","12,100",63.4
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,POSEY,129,WHEAT,"28,400","26,000",72.2
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,SPENCER,147,WHEAT,"2,900","2,260",60.2
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,WARRICK,173,WHEAT,"6,000","4,400",61.8
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,WHEAT,"3,300","2,900",92.4
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,OWEN,119,WHEAT,"2,000","1,770",51.4
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,PARKE,121,WHEAT,"2,400","1,200",75
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,WHEAT,"4,200","2,310",72.3
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,WHEAT,"2,700","2,390",87.9
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,BARTON,9,WHEAT,"165,100","156,900",27.6
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,DICKINSON,41,WHEAT,"152,900","139,220",34.2
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLIS,51,WHEAT,"100,500","93,800",19.9
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLSWORTH,53,WHEAT,"88,500","79,600",27.3
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,LINCOLN,105,WHEAT,"102,600","94,430",23.3
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MARION,115,WHEAT,"142,100","137,800",27.7
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MCPHERSON,113,WHEAT,"233,800","212,100",30.4
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSH,165,WHEAT,"113,100","104,800",21.8
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,SALINE,169,WHEAT,"139,600","130,350",29.6
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,WHEAT,"17,700","17,600",45.6
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,CHASE,17,WHEAT,"13,300","13,200",44.5
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,WHEAT,"5,800","5,740",44.8
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,WHEAT,"12,900","12,800",47.4
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,"9,900","9,810",45.2
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,WHEAT,"4,600","4,570",49.7
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,"11,300","11,100",44.9
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MIAMI,121,WHEAT,"9,500","9,470",59
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,"31,200","30,700",34.4
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,OSAGE,139,WHEAT,"12,900","12,700",45.7
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,WHEAT,"4,700","4,690",49.9
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,WHEAT,"5,100","5,020",44.2
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLAY,27,WHEAT,"80,600","76,300",35.5
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,WHEAT,"110,200","98,520",25.7
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,WHEAT,"131,000","130,300",36.4
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,WHEAT,"168,700","163,850",29.9
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,WHEAT,"121,700","118,600",31.3
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,WHEAT,"108,400","101,600",26.1
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,WHEAT,"94,200","89,200",26.8
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,WHEAT,"75,600","73,230",32.4
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,WHEAT,"97,700","94,600",31.2
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,SMITH,183,WHEAT,"131,400","127,200",33.7
2014,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,WHEAT,"77,300","71,100",32.3
2014,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,ATCHISON,5,WHEAT,"3,200","3,120",52.9
2014,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,BROWN,13,WHEAT,"4,000","3,910",51.2
2014,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JACKSON,85,WHEAT,"8,000","7,850",45.4
2014,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,WHEAT,"3,400","3,380",42
2014,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,MARSHALL,117,WHEAT,"48,800","46,700",42.2
2014,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,WHEAT,"6,100","5,920",49.5
2014,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,RILEY,161,WHEAT,"18,000","17,600",41.2
2014,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,CHEYENNE,23,WHEAT,"129,300","121,200",33.3
2014,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,DECATUR,39,WHEAT,"109,500","101,700",28.2
2014,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,NORTON,137,WHEAT,"92,900","89,050",28.1
2014,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,RAWLINS,153,WHEAT,"160,100","148,050",30.3
2014,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERIDAN,179,WHEAT,"92,100","88,700",39.2
2014,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERMAN,181,WHEAT,"223,100","208,000",36.4
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,WHEAT,"123,600","101,060",13.3
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,WHEAT,"50,700","40,140",14.5
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,WHEAT,"112,900","110,500",32.8
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,WHEAT,"213,500","182,100",12.6
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,WHEAT,"113,800","111,120",31.1
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,WHEAT,"198,600","191,300",18.4
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,WHEAT,"142,900","129,500",26.4
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,RENO,155,WHEAT,"238,800","231,500",29
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,WHEAT,"184,600","178,560",26.2
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,WHEAT,"150,100","139,800",28.4
2014,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,WHEAT,"373,500","345,500",20.6
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ALLEN,1,WHEAT,"19,000","18,800",46.5
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BOURBON,11,WHEAT,"8,800","8,580",47.4
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BUTLER,15,WHEAT,"53,100","51,000",31.1
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,WHEAT,"57,400","57,200",51.6
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,COWLEY,35,WHEAT,"87,600","86,400",34
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ELK,49,WHEAT,"6,000","5,970",32.8
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,WHEAT,"7,300","7,270",44.6
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,LABETTE,99,WHEAT,"38,900","38,200",39
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,WHEAT,"35,700","35,400",40.5
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,NEOSHO,133,WHEAT,"23,400","22,800",41.1
2014,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WILSON,205,WHEAT,"33,600","33,100",43.9
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FINNEY,55,WHEAT,"177,100","155,400",25.5
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FORD,57,WHEAT,"194,700","178,500",26.5
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRANT,67,WHEAT,"108,600","73,000",27.7
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRAY,69,WHEAT,"137,700","123,400",26.7
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HAMILTON,75,WHEAT,"169,300","119,510",12.1
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HODGEMAN,83,WHEAT,"118,900","105,660",28.2
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,KEARNY,93,WHEAT,"127,900","104,800",18.3
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MORTON,129,WHEAT,"102,400","78,900",18.9
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,SEWARD,175,WHEAT,"64,200","48,200",30.7
2014,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STEVENS,189,WHEAT,"83,300","66,300",33.7
2014,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GOVE,63,WHEAT,"115,800","113,230",32
2014,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GREELEY,71,WHEAT,"233,400","212,720",25.8
2014,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LANE,101,WHEAT,"105,200","94,710",24.4
2014,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LOGAN,109,WHEAT,"138,400","130,900",23.9
2014,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,NESS,135,WHEAT,"129,000","117,840",25.9
2014,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,TREGO,195,WHEAT,"86,600","76,900",22.5
2014,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WALLACE,199,WHEAT,"125,400","122,400",33.9
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,BOURBON,17,WHEAT,"2,500","1,430",63.8
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,CLARK,49,WHEAT,700,190,54.2
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,FLEMING,69,WHEAT,"1,600",350,55.7
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,WHEAT,"1,000",400,59.5
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,WHEAT,"2,300",180,60.6
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,MASON,161,WHEAT,"3,600",280,48.9
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,WHEAT,900,620,71.8
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,WHEAT,"3,600","2,270",70.5
2014,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,WOODFORD,239,WHEAT,900,380,63.4
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,ADAIR,1,WHEAT,"2,800",940,74.5
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BARREN,9,WHEAT,"5,800","1,700",68.8
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,WHEAT,"6,700","3,800",54.2
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,CASEY,45,WHEAT,"1,600",580,56
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,GRAYSON,85,WHEAT,"3,400","2,150",57.2
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,HARDIN,93,WHEAT,"8,400","5,400",64.8
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,LARUE,123,WHEAT,"5,500","2,800",74.3
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MARION,155,WHEAT,"6,700","2,200",73.2
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MEADE,163,WHEAT,"5,100","3,900",64.4
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MONROE,171,WHEAT,"3,800",750,62.3
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,NELSON,179,WHEAT,"9,200","5,700",76.8
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,RUSSELL,207,WHEAT,"1,300",250,67.2
2014,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,WARREN,227,WHEAT,"19,400","16,500",75.6
2014,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,WHEAT,"7,200","4,250",63.8
2014,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,WHEAT,"2,800","2,350",76.2
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,WHEAT,"23,800","20,800",76.2
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,WHEAT,"72,000","69,200",80.9
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,WHEAT,"7,100","5,600",70.9
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,WHEAT,"15,000","13,500",81
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,WHEAT,"6,300","5,400",63.7
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,WHEAT,"57,800","54,000",78.5
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,WHEAT,"12,800","11,900",73.9
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,WHEAT,"4,000","3,200",57.2
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,OHIO,183,WHEAT,"2,900","2,000",73.5
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,WHEAT,"36,000","34,100",76.9
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,TODD,219,WHEAT,"40,400","38,500",81.3
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,UNION,225,WHEAT,"14,000","13,000",64.8
2014,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,WHEAT,"5,900","5,100",74.5
2014,27-Sep,10-Jul,KENTUCKY,21,NORTHERN,40,OLDHAM,185,WHEAT,900,570,61.4
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,BALLARD,7,WHEAT,"19,800","17,300",61.3
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,WHEAT,"24,800","21,700",58.3
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CARLISLE,39,WHEAT,"10,500","10,000",60
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,FULTON,75,WHEAT,"14,700","13,100",62.2
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,GRAVES,83,WHEAT,"36,700","31,100",59
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,HICKMAN,105,WHEAT,"23,100","21,500",63.7
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,WHEAT,"3,900","3,300",50
2014,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,TRIGG,221,WHEAT,"18,400","16,200",71
2014,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,WHEAT,"32,000","21,000",76.4
2014,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,WHEAT,"13,000","11,000",80.2
2014,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,CARROLL,13,WHEAT,"14,500","11,500",75.7
2014,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,WHEAT,"20,500","16,600",63.4
2014,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,MONTGOMERY,31,WHEAT,"11,500","6,500",65.8
2014,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,WHEAT,"5,900","4,500",70.2
2014,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,CAROLINE,11,WHEAT,"35,500","29,000",68.5
2014,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,KENT,29,WHEAT,"35,500","25,000",73
2014,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,QUEEN ANNES,35,WHEAT,"47,000","32,200",69.9
2014,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,CLARE,35,WHEAT,"1,500","1,380",61.4
2014,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,GRATIOT,57,WHEAT,"21,200","18,900",79.5
2014,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,ISABELLA,73,WHEAT,"15,300","13,200",70.8
2014,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MECOSTA,107,WHEAT,"2,400","2,030",40
2014,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MIDLAND,111,WHEAT,"3,900","3,280",68.9
2014,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,OSCEOLA,133,WHEAT,"1,000","1,000",67.9
2014,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,ARENAC,11,WHEAT,"7,000","6,200",73.1
2014,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,BAY,17,WHEAT,"13,000","11,900",74.6
2014,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,HURON,63,WHEAT,"59,000","48,100",90.4
2014,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SAGINAW,145,WHEAT,"22,300","19,200",74.9
2014,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SANILAC,151,WHEAT,"47,500","33,700",72.1
2014,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,TUSCOLA,157,WHEAT,"31,200","26,100",79.8
2014,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,ALPENA,7,WHEAT,"5,200","4,700",48.1
2014,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,OGEMAW,129,WHEAT,"2,200","2,120",70.8
2014,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,PRESQUE ISLE,141,WHEAT,"3,800","3,380",52.1
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,WHEAT,"6,300","6,000",79.7
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,BRANCH,23,WHEAT,"3,800","3,600",61.4
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,WHEAT,"5,900","5,680",57.7
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CLINTON,37,WHEAT,"19,800","17,900",81.8
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,WHEAT,"15,900","15,300",77.6
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,WHEAT,"12,800","12,200",71.8
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,WHEAT,"16,500","15,300",83
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,WHEAT,"12,400","12,100",77.9
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,WHEAT,"7,300","6,800",62.9
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,WHEAT,"27,400","20,500",61
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,ST JOSEPH,149,WHEAT,"3,400","2,820",67.4
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,GENESEE,49,WHEAT,"6,900","5,600",62
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LAPEER,87,WHEAT,"6,800","6,300",62.1
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,WHEAT,"36,100","32,300",84.8
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,WHEAT,"6,500","6,280",69.1
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MACOMB,99,WHEAT,"3,100","2,800",54.3
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MONROE,115,WHEAT,"24,700","23,800",78.2
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,WHEAT,"10,300","9,200",71.4
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,WHEAT,"15,600","14,800",78.6
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,ALLEGAN,5,WHEAT,"6,500","6,100",69.7
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,CASS,27,WHEAT,"2,100","1,800",67.2
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,WHEAT,"3,000","2,000",59.5
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KENT,81,WHEAT,"5,200","4,800",68.3
2014,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,OTTAWA,139,WHEAT,"4,500","4,000",67.8
2014,03-Oct,05-Aug,MICHIGAN,26,WEST CENTRAL,40,MASON,105,WHEAT,"3,900","3,500",49.1
2014,03-Oct,05-Aug,MICHIGAN,26,WEST CENTRAL,40,MUSKEGON,121,WHEAT,"2,900","2,290",39.8
2014,03-Oct,05-Aug,MICHIGAN,26,WEST CENTRAL,40,OCEANA,127,WHEAT,"1,900","1,700",59.4
2014,26-Sep,01-Jul,MISSISSIPPI,28,CENTRAL,50,HOLMES,51,WHEAT,"4,900","4,800",56.3
2014,26-Sep,01-Jul,MISSISSIPPI,28,CENTRAL,50,MADISON,89,WHEAT,"1,100","1,100",43.6
2014,26-Sep,01-Jul,MISSISSIPPI,28,CENTRAL,50,WEBSTER,155,WHEAT,"1,100","1,000",56
2014,26-Sep,01-Jul,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,WHEAT,"2,200","1,700",55.9
2014,26-Sep,01-Jul,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,WHEAT,"6,900","6,850",61.3
2014,26-Sep,01-Jul,MISSISSIPPI,28,EAST CENTRAL,60,NOXUBEE,103,WHEAT,"3,200","3,100",61.3
2014,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,WHEAT,"5,800","5,200",57.3
2014,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,WHEAT,"3,300","3,300",65.8
2014,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,WHEAT,"8,200","7,900",58.1
2014,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,WHEAT,"3,800","3,600",60.8
2014,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,WHEAT,"11,200","10,500",51
2014,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,WHEAT,"12,400","11,800",61
2014,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,WHEAT,"15,000","14,600",69.7
2014,26-Sep,01-Jul,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,WHEAT,"3,900","3,850",59.7
